disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
4401,,,,,,,,,,5163978.65,3784c55201dd19bb024351b6fe099e18f6dc69bc,2023-11-06T00:44:28.167Z,ccbb83c0-7d3c-4700-bdd8-2a98f5a37a29
4402,2040,8902520.27,8003898.67,898621.6,,,,,2023-11-05T00:00:00.000Z,11458242.67,5580829e12b38a090349f19bf7bf7b86b8b8fe99,2023-11-06T00:44:28.167Z,a0d6f59f-56c8-46f1-8a50-74730fae6d4f
4403,,,,,,,,,,602356.25,5284c7bc851411bfe63d2a9f1d2edd1d7ae77052,2023-11-06T00:44:28.167Z,f29d245c-fbe4-4265-be67-8604a01713a6
4404,6960,42071347.08,24318418.41,17752928.67,,,,,2023-11-05T00:00:00.000Z,13223512.1,427606e0fae10ea47ec222352591af3cee3407c6,2023-11-06T00:44:28.167Z,7aa4d214-c4a5-48ad-b9ce-0dfa3aef8e71
4405,,,,,,,,,,24179.42,d6940597c62e18a22814be68a9bc58a71eaffc3a,2023-11-06T00:44:28.167Z,fe5ef19c-d828-4ee0-ab80-e9be70d2f892
4406,,,,,,,,,,955070.68,bf64d82a2c9b12e1443a81f4bb2b62aa5c9d5e39,2023-11-06T00:44:28.167Z,52d4d8d8-f3fa-4793-9c42-67e59171262f
4407,8075,91005713.68,59179529.29,31826184.39,,,,,2023-11-05T00:00:00.000Z,119896495.4,8aeb3061706693e8c2f0d46433467b8c8a0c7c0c,2023-11-06T00:44:28.167Z,a1fb8463-a530-4456-a9f1-15d9e102143e
4408,,,,,,,,,,9470694.97,9c4c1025721e2358827662220d59c87fd17a6728,2023-11-06T00:44:28.167Z,63ed1530-7bbc-4862-935a-9b26ecb4e7a3
4409,,,,,,,,,,0,6499199fe3d047906c7231b5357a3c42d711a2b9,2023-11-06T00:44:28.167Z,ff9fc5b9-f442-4e2c-af14-5e2745ec5712
4410,,,,,,,,,,571033.7,9c9a6d5ed7b64ccd4e3ec53efaf44b5bc6136f50,2023-11-06T00:44:28.167Z,4045e1ec-fafe-45af-9f55-1ac0da2911a5
4411,,,,,,,,,,3696291.77,c2907964ecd256fc8eb4cc88b08ca0d79862906c,2023-11-06T00:44:28.167Z,aac90805-d43c-4e99-851e-24d03f7a848d
4412,,,,,,,,,,2857922.85,5ca1c0f7b41a1a9f114ea948dff219956b509cc4,2023-11-06T00:44:28.167Z,ffb0055f-b41d-48ba-bfd7-61972e0266f9
4413,4356,28176282.28,27836540.48,339741.8,,,,,2023-11-05T00:00:00.000Z,4880066.89,9b23f954eb8b401e95e778e10bb27b32eac81a00,2023-11-06T00:44:28.167Z,2d5bb4ac-509c-4643-aa5c-08febbc1eb73
4414,,,,,,,,,,1280097.08,27c32b9974f2a44d3f7fa4786de5d6254f48278d,2023-11-06T00:44:28.167Z,79efaa01-9a49-494d-b136-f1788172892e
4415,,,,,,,,,,1060049.39,fd84bd8303687088a8ea8919355584c808ec2be8,2023-11-06T00:44:28.167Z,f88a9e6c-78a5-4717-a039-1bf869763435
4416,,,,,,,,,,5552085.85,e490a4f43455d8006714a108ba5b6428cdbd91c5,2023-11-06T00:44:28.167Z,d3c44252-312d-46a1-8d1f-adea1fd5baac
4417,,,,,,,,,,231223.12,7bb95847e4de81e84a80ae1283aacf457640120e,2023-11-06T00:44:28.167Z,e5a8cbe5-9f24-4af5-9267-c2ca63c1e4ae
4418,,,,,,,,,,1496076,206259ed31fbf3fcd635d0be7c107401171f5e27,2023-11-06T00:44:28.167Z,be7fdc8e-f8d7-4af0-a636-421fd3092703
4419,136,1297359.78,1029356.42,268003.36,,,,,2023-11-05T00:00:00.000Z,547969.64,8ff588f694e023b114ce855bea9a24ffa5d14514,2023-11-06T00:44:28.167Z,88152bb0-5b61-4a11-ac45-c8324bd3d552
4420,3428,27279186.25,24356998.74,2922187.51,,,,,2023-11-05T00:00:00.000Z,40402135.15,22555ecd4a66eb5715e980d5f3b87703d60bb77a,2023-11-06T00:44:28.167Z,c688d661-4ef4-4a21-b4fe-6568b40aaca9
4421,1735,15339113.18,13557850.66,1781262.52,,,,,2023-11-05T00:00:00.000Z,37212184.69,d18c9e695481659407c579d4ff112e6a30973235,2023-11-06T00:44:28.167Z,a067ad4b-2400-470e-8968-c8abc38f13c6
4422,,,,,,,,,,0,dce6f0a62bf12b252662d9cdeff4e06fb5071fa7,2023-11-06T00:44:28.167Z,e401bc44-a4f9-4655-9321-ce6c9e6949e8
4423,,,,,,,,,,40833,15b3998fa9db133847e5b719fe1b4252d1c9d393,2023-11-06T00:44:28.167Z,6414e846-8553-40b3-91c0-aa0b7399d04a
4424,,,,,,,,,,9781401.44,0701456b7a865ebb285fcbb7e14919e38fddbe30,2023-11-06T00:44:28.167Z,48c40366-54d5-4d67-b3fa-3033cbb57aaa
4425,,,,,,,,,,206208,747217a90b82bd05b32e48fcb3958125567e0502,2023-11-06T00:44:28.167Z,72b18ae8-0fa0-4631-bf76-b5f38afc852e
4426,,,,,,,,,,739843.75,cf7b1ccba50dc7b3e795c2848d500808f72b780a,2023-11-06T00:44:28.167Z,3d2db434-5e4f-4de4-8dd5-318b0babde90
4427,,,,,,,,,,3032033.2,e14913dff62d46bbe41f5e5f0cff357efc255932,2023-11-06T00:44:28.167Z,4ef9a343-80dc-43ba-86f1-b62493dce64a
4428,,,,,,,,,,6588635.55,26970e02204a8d0a4ac2c089361254213dce5847,2023-11-06T00:44:28.167Z,073879cd-71af-4896-8fd1-04c7e3da1456
4429,309,1682322.34,1363685.52,318636.82,,,,,2023-11-05T00:00:00.000Z,3358463.5,d7f3793910f959715102defe54d4be995d41a367,2023-11-06T00:44:28.167Z,f7d74603-219f-41e6-bf29-d428db9992b9
4430,,,,,,,,,,0,f2c79cbe7405cc3ac7d76581f9dcafa70b052c05,2023-11-06T00:44:28.167Z,9f08b279-9f33-46c5-afe9-998e845c6e53
4431,,,,,,,,,,3090129.36,b0ab27fb478c12aef8b345a88a90a7922958892a,2023-11-06T00:44:28.167Z,b060a666-6694-40a6-9fb8-254deb406ce3
4432,,,,,,,,,,4698524.7,98abb5fc4e9c10779aa131ce735255928ec23bfe,2023-11-06T00:44:28.167Z,a24d8d69-6997-4775-9b39-668f99f25e8a
4433,,,,,,,,,,146376.8,b20e1c25b32e7f672873b15d0ae67d1d1a65b27c,2023-11-06T00:44:28.167Z,4d73df67-6c55-4cfd-9086-b31957867af6
4434,,,,,,,,,,5079304.55,15faa3c1d72fd27f89bdc0e0a644c55c9db5cc48,2023-11-06T00:44:28.167Z,a16cabf1-e1a6-4f52-bc06-dd1475355274
4435,,,,,,,,,,7143133.79,201e74eed0ad3aa3d4a2c4624f815cbbf74405d5,2023-11-06T00:44:28.167Z,9d484ce5-22b1-412e-aa51-1becb99b1202
4436,,,,,,,,,,0,b2e872b790da7cdac19110e45eb2bd7cd600a0e1,2023-11-06T00:44:28.167Z,37ae3d61-6317-4596-be34-a992f70eaae7
4437,,,,,,,,,,139036.79,40ce515b30e3a07100664512b06206f5d5633a21,2023-11-06T00:44:28.167Z,345e0bbb-2412-4f0c-a4a9-641a66356bb7
4438,2202,15558122.79,13329465.45,2228657.34,,,,,2023-11-05T00:00:00.000Z,9551866.1,f40fbc95de1590203d7294e3b9c9f1a54d1da83a,2023-11-06T00:44:28.167Z,e47d0534-e16d-461f-a2f9-dcf5cb2405f8
4439,,,,,,,,,,0,807c4595eba55fe4f37924702299a7c759cb3c92,2023-11-06T00:44:28.167Z,d99fee84-f08b-4a2a-b31a-17a3c613f174
4440,919,2154577.84,1777702.8,376875.04,,,,,2023-11-05T00:00:00.000Z,8781804.44,dd0dacd3c24625d9d21d7f5b49cb7ec7bc645303,2023-11-06T00:44:28.167Z,ed9b4a2f-18ec-44f7-99f4-afb17bb283e9
4441,925,9053665.36,8496507.52,557157.84,,,,,2023-11-05T00:00:00.000Z,7399827.03,bba5f5b2ed92fc3d5e07601a8421b557d5fb5105,2023-11-06T00:44:28.167Z,3db0c6b0-2574-4794-8c88-3986793a0040
4442,,,,,,,,,,8589867.02,518058c9021d902b35b0799848a6d79e35e713c9,2023-11-06T00:44:28.167Z,31472e63-1152-4350-a69c-a190ccff9e51
4443,,,,,,,,,,292395.76,26702b173ad557c71e507e450ee7d3a56c96b0c5,2023-11-06T00:44:28.167Z,b564aeed-637d-4554-bd26-8e6f453b37b3
4444,,,,,,,,,,1561029.15,d01e17d8d0ba62759d5b9cbddf49e11f5716baa5,2023-11-06T00:44:28.167Z,139a2894-d5e2-4591-88ec-345d02798dd5
4445,,,,,,,,,,846745.12,9c8c6cfd50f09610bec6d54c20c86d1c6c4cacf5,2023-11-06T00:44:28.167Z,bbc8a3c4-8a0c-4b5c-9f3d-cfdbae25781d
4446,,,,,,,,,,0,0767403b14df4fbe126323353a3575a4779fd79b,2023-11-06T00:44:28.167Z,61a0743d-1f9f-4b88-a963-94165a3da5da
4447,1646,5078955.35,3733446.17,1345509.18,,,,,2023-11-05T00:00:00.000Z,3623159.21,fdfa0dce65b7c782257b98d42996cffc12624a78,2023-11-06T00:44:28.167Z,a6dba6a1-87bb-4a19-b092-5ba26f685d2e
4448,,,,,,,,,,0,38fd8e90607a179e8e125ee085a37c34bc04014e,2023-11-06T00:44:28.167Z,3244ce2a-aadf-41ca-851d-badcf7744701
4449,,,,,,,,,,3331442.05,77977114d2ee5bb348841c5a3b1caa354a65765f,2023-11-06T00:44:28.167Z,1ced3a62-5008-477f-8337-3af1bd320132
4450,,,,,,,,,,0,5de9c82d0def69f62d04bd8cedb84550dddd3d0e,2023-11-06T00:44:28.167Z,e9d172b4-7c8d-481a-8215-dd8bfb5fbd45
4451,1497,7477718.54,6244990.15,1232728.39,,,,,2023-11-05T00:00:00.000Z,28546026.18,a47c571890f926cbb08fe8af8bcd7a4bc92c6b97,2023-11-06T00:44:28.167Z,aca0f31d-296a-4dd6-ae0c-233e87825cad
4452,,,,,,,,,,556546,ab41bb3a40c00809287583f5654750f6041751a9,2023-11-06T00:44:28.167Z,62cc2823-8e6e-478f-b907-5500e3a79f52
4453,,,,,,,,,,493999.98,0bb144f6c6b7fe413ac1486647dcf982c17143fa,2023-11-06T00:44:28.167Z,185fcae9-aaf3-40ae-a3c4-6b00c5b46e87
4455,,,,,,,,,,393248.75,7bc163d940e1fc696c3972a18912cfb6a18bd4a3,2023-11-06T00:44:28.167Z,c023abfe-81a6-4235-ade3-31f2f8337105
4456,,,,,,,,,,0,2e93f720f21b9d5c07144b35c5d3c8acf9923144,2023-11-06T00:44:28.167Z,7e3e91fd-1408-403e-85e5-b9ac50f5cc7d
4457,,,,,,,,,,28809,f949a296653f906487bc0e143b00a99e6099a6ea,2023-11-06T00:44:28.167Z,d2d5f597-8aaa-44df-94fd-30fcc0c89134
4458,,,,,,,,,,0,1b4861c25c4a6857b8d03689c2816c2519376fb3,2023-11-06T00:44:28.167Z,c372b9ac-e174-4782-b25b-c53adda09b66
4459,,,,,,,,,,3639288.53,082ba2954973bbc8008016cc1019fc676032fea4,2023-11-06T00:44:28.167Z,1394449a-3f6e-49d1-b33f-eb8b281c7756
4460,,,,,,,,,,840380.09,31c81facf52e6f7c3d953c2625c785aab5010488,2023-11-06T00:44:28.167Z,bf754518-a6cf-41ef-bce2-6825e36eb2f2
4461,,,,,,,,,,4537506.74,a68dc43abcb9ec7b12c9c0fa3d2ef7adc65d6803,2023-11-06T00:44:28.167Z,bd4896c0-380d-4e76-b6aa-796e59bc809e
4462,,,,,,,,,,449777.36,368a5d35239bfec62122fd1fd00697ab8b6b9cf5,2023-11-06T00:44:28.167Z,2ee4d49f-eced-4989-9c50-667a8a8b8140
4463,,,,,,,,,,1227537.3,8ff39bad91c36f9cb3050bda98046ca14da645d6,2023-11-06T00:44:28.167Z,9634b740-5570-4171-9b2d-17891bf0df00
4464,,,,,,,,,,4103320.54,1391ef245fac9f03ebd2750cfeb8f50ccfaef008,2023-11-06T00:44:28.167Z,e0b604ea-7d6c-45ae-be8d-ed96159dab59
4465,,,,,,,,,,5359822.92,716068c7ffb8059b305161d0a9bd948420f43e69,2023-11-06T00:44:28.167Z,9531682d-0591-4c18-9c9f-2bc61cbeca40
4467,,,,,,,,,,161357.81,19e193f8fbfb37f78ba0be101fd0e717bdcd2b46,2023-11-06T00:44:28.167Z,d8f744fc-0700-446a-aa20-39eba93ebe61
4468,,,,,,,,,,9552220.41,3e3a34387f569938747dc58e257ddf4ab7c18685,2023-11-06T00:44:28.167Z,8925b206-ee3c-463b-8a69-404d72638326
4469,1318,4850094.6,4377550.42,472544.18,,,,,2023-11-05T00:00:00.000Z,2989996,e95e10dc214e175097cc4489efdf9d2fe69bdbc0,2023-11-06T00:44:28.167Z,359b3042-6c58-4fc4-85a4-81ae4aa26e96
4470,,,,,,,,,,488542.88,c0b94e601598f6e94665b0988ea4c69aa8103bf7,2023-11-06T00:44:28.167Z,0b1ed687-fa8e-4cc9-aa00-4c634dca70fa
4471,,,,,,,,,,186467.2,b652a0532299278cbfec530414df9eff96078165,2023-11-06T00:44:28.167Z,b102c2e8-2855-4e32-b636-88e1226c29e7
4472,,,,,,,,,,7634639.83,980bb4b350ef496079b1652855713a1ea53e4ec2,2023-11-06T00:44:28.167Z,634844b6-7aec-4ce8-9270-8f099abbe600
4473,14239,76827201.61,74615046.24,2212155.37,,,,,2023-11-05T00:00:00.000Z,28952116.03,16bb8346dec504bfc3c25b43c557cfaf0874b0ab,2023-11-06T00:44:28.167Z,c196fc6a-9e39-45be-87a6-67e2c3f36504
4474,,,,,,,,,,1339281.07,1ceacee25c79fc34c6f7362ab91d66809f3673f9,2023-11-06T00:44:28.167Z,92233dd7-62f3-480a-98ec-872d0f7f8ec3
4475,,,,,,,,,,1954223.71,3a0ca8bc5dc46be4f707f98139c8978c26eacfb6,2023-11-06T00:44:28.167Z,a03cc7d5-93fb-414e-815f-c517778ed8c4
4476,789,2930471.37,2217489.44,712981.93,,,,,2023-11-05T00:00:00.000Z,1408053.09,558aaa3f26374e55bf202d6cec888f901cd1e78c,2023-11-06T00:44:28.167Z,c44c5be2-9733-4a61-a668-af44fb572b4d
4477,,,,,,,,,,914831.3,696f12e5bd109fcacf22234b19a6d2da688eb597,2023-11-06T00:44:28.167Z,7a14c7ea-b334-4f10-9dd9-af1dac3b9fae
4478,,,,,,,,,,420026.4,8a11b57b4204adb5f4fa239263da9c939899da86,2023-11-06T00:44:28.167Z,382eb423-6e5e-41d9-9c50-154d3cded3eb
4479,,,,,,,,,,1177456.83,a928c5dbea120b965e3b85fa0a9a66fb79fb6269,2023-11-06T00:44:28.167Z,0ba38541-af3d-43dd-a154-c9035b6d2c39
4480,35822,246142959.6,,246142959.6,,,,,2023-11-05T00:00:00.000Z,40046289.32,33c835d1d6c6e02370d8baa207613444ead93331,2023-11-06T00:44:28.167Z,d90b0e2c-7ab5-4217-994a-e53931c931bb
4481,3727,19266581.76,,19266581.76,,,,,2023-11-05T00:00:00.000Z,8640369.8,c31b989c0aff9568da48a989db51fdb4a990c077,2023-11-06T00:44:28.167Z,3a1189b0-9b7c-47c4-a73f-54019147b311
4482,38002,241405677.1,,241405677.1,,,,,2023-11-05T00:00:00.000Z,51828811.03,db6ce2862fadc33c36710092956167898f2625a7,2023-11-06T00:44:28.167Z,f2967b00-930a-46a3-a14a-c6954b148353
4483,4337,30949809.63,,30949809.63,,,,,2023-11-05T00:00:00.000Z,12452885.08,08602fef0abeff7d6fe3b96e6e85c2a6339c1e27,2023-11-06T00:44:28.167Z,7123263d-9388-4948-8f5a-9c4398a3ae00
4484,8061,55246745.67,,55246745.67,,,,,2023-11-05T00:00:00.000Z,0,e32ff79ebd35b2e59c2123929af59816342adb3e,2023-11-06T00:44:28.167Z,88d556d5-0be2-46a0-a683-35e61f6ae9ac
4485,42176,272400346.9,,272400346.9,,,,,2023-11-05T00:00:00.000Z,10638227.1,453373af785105fcc00072219a7ef5281df3df8c,2023-11-06T00:44:28.167Z,081b1fba-61f4-44e8-b2c2-02ab55300a68
4486,31925,175749939.9,,175749939.9,,,,,2023-11-05T00:00:00.000Z,50213053.01,165fe2a1c835ab36651e7e85f18890d2f611f7d5,2023-11-06T00:44:28.167Z,ac6d3023-3a1e-4609-a759-3568cee4196d
4487,16003,103893307.4,,103893307.4,,,,,2023-11-05T00:00:00.000Z,4611891,25061c205111a21e895f5388160821a1ed49ca64,2023-11-06T00:44:28.167Z,05f5a0bd-1bac-418b-8c8d-556058a52026
4488,15681,108534982.1,,108534982.1,,,,,2023-11-05T00:00:00.000Z,32442525.75,c168d2e13e9e594224c55503133990160aa6d599,2023-11-06T00:44:28.167Z,e0fe5d49-a94c-4af2-bdd0-0fb447036c54
4489,18734,128921706.6,,128921706.6,,,,,2023-11-05T00:00:00.000Z,17955122.91,4e14f57e72648e467db404c8534358541005d2b6,2023-11-06T00:44:28.167Z,2794d44c-cc60-47ce-a914-4a6b248fae64
4490,10748,66782935.48,,66782935.48,,,,,2023-11-05T00:00:00.000Z,13432593.04,c43cd5e4c407e4517cb836939e035225fa478b1e,2023-11-06T00:44:28.167Z,0e6b1fea-963c-48a1-9a2b-0c205a0ae47b
4491,7806,52412682.29,,52412682.29,,,,,2023-11-05T00:00:00.000Z,9341114.51,c6c5b87e59f142a84e5b07d1b3863a39eb585184,2023-11-06T00:44:28.167Z,a955732f-1214-4463-91af-ea6be0a0c54c
4492,10652,71427096.96,,71427096.96,,,,,2023-11-05T00:00:00.000Z,1767003.88,02bc295765aec6b63ed36adc0d40e1693b2dc6f7,2023-11-06T00:44:28.167Z,e9aee4fa-2ffa-4669-af9e-f90e2ed2761d
4493,2649,10412445.98,,10412445.98,,,,,2023-11-05T00:00:00.000Z,0,6b68577bd592a524c371128668f370a10086f8d4,2023-11-06T00:44:28.167Z,39eb3159-dc3f-4db5-b835-7ce4629881ff
4494,18232,112505463.5,,112505463.5,,,,,2023-11-05T00:00:00.000Z,3446340.53,e115bea8ff524ce5e69761e3855e37814bb7db4b,2023-11-06T00:44:28.167Z,759c6971-208d-444c-9b53-43f1616f602b
4495,16,117129,,117129,,,,,2023-11-05T00:00:00.000Z,238266.31,d39a3b39240bd8de5c5c276a68f3f2cdd063850d,2023-11-06T00:44:28.167Z,348364b3-83fa-4839-ba27-0902b1e97e41
4496,9711,66112493.45,,66112493.45,,,,,2023-11-05T00:00:00.000Z,6116374.41,86e498ed338401fb4f6f0ccab83df5414f953ae0,2023-11-06T00:44:28.167Z,91ac10f5-e673-462e-8e9d-522672cac2e1
4497,9775,70165050.46,,70165050.46,,,,,2023-11-05T00:00:00.000Z,3392347.38,7fdac62f7e666b4cf2b407d7a006db29de5a0921,2023-11-06T00:44:28.167Z,43a6bbf4-8dcc-44a8-8a8f-7d66bb2d0f60
4498,4296,22909514.38,,22909514.38,,,,,2023-11-05T00:00:00.000Z,8354000.52,1aa5b0beb582a8f10381467f201f43b675be0851,2023-11-06T00:44:28.167Z,d1027131-1171-4640-a34e-cbc4063c1637
4499,2303,9948293.67,,9948293.67,,,,,2023-11-05T00:00:00.000Z,3439973.87,eca3c8f6894b7967daceae9bd095fb345a59888e,2023-11-06T00:44:28.167Z,1ac45189-78d3-44a8-a944-917cdf507df0
4500,4902,33778334.25,,33778334.25,,,,,2023-11-05T00:00:00.000Z,1045556.65,ca31a120f9ef35c383b324930b55e3e181b89b42,2023-11-06T00:44:28.167Z,3a2687f5-7dd5-4ef7-a350-1e71c7911767
4501,18447,126735901.4,,126735901.4,,,,,2023-11-05T00:00:00.000Z,1888831.24,dd23016799d278769189b574900e699702961d45,2023-11-06T00:44:28.167Z,8a555aef-08cb-4e89-8841-e3a97c49c732
4502,944,6363125.97,,6363125.97,,,,,2023-11-05T00:00:00.000Z,8136476.68,fc7edf7ef1397cce4571c6d486ffdfc5cd1f90f6,2023-11-06T00:44:28.167Z,c963640a-218a-440f-8f32-6f9ea3577099
4503,10539,71205287.7,,71205287.7,,,,,2023-11-05T00:00:00.000Z,935042.24,b339bb5a32c9bd91ff597a455c6f199bb92a90eb,2023-11-06T00:44:28.167Z,acf3c863-e68a-44a4-bb28-187e0588cf56
4504,4423,28720960.94,,28720960.94,,,,,2023-11-05T00:00:00.000Z,6256764.9,e56aaddb11bb15e42b9d40bf4a1a2129626a5396,2023-11-06T00:44:28.167Z,9fef29b1-f828-442c-afd2-3c87c0a117a6
4505,1671,11462858.92,,11462858.92,,,,,2023-11-05T00:00:00.000Z,1600967.69,27d4dc7c80a45a7ffd00f0f9fca259d97d59957a,2023-11-06T00:44:28.167Z,31a7cd50-08c7-47f6-9331-16057d89a051
4506,25001,165481953.7,,165481953.7,,,,,2023-11-05T00:00:00.000Z,41125976.52,74ac6938706a5665fa0a458005d5ac34b91c79c1,2023-11-06T00:44:28.167Z,88e52896-66e1-4720-a34a-d0d5f1fa3ad3
4507,22330,144699958.5,,144699958.5,,,,,2023-11-05T00:00:00.000Z,26182924.65,995781ee10f628bcff578fb1f7c4f074ef9e843c,2023-11-06T00:44:28.167Z,a53044a8-f5d9-4c4a-9c27-7455549849dc
4508,1352,6835058.57,,6835058.57,,,,,2023-11-05T00:00:00.000Z,814175,4d88ec9e30ec60c2a3d81c01bd1f3a104b651851,2023-11-06T00:44:28.167Z,7074e191-5762-423e-bad8-f3432fd333f4
4509,1419,10531733.17,,10531733.17,,,,,2023-11-05T00:00:00.000Z,10222123.91,2c723d7c3ce00b6101d39c13356578468c8648fa,2023-11-06T00:44:28.167Z,51cd4f21-3be5-4da3-953d-3af28e6cc134
4510,567,3302286.83,,3302286.83,,,,,2023-11-05T00:00:00.000Z,3523655.95,60d41bdfe675ae7c6f59c212f70a14dbc7429ee8,2023-11-06T00:44:28.167Z,50808321-91cf-4e89-a27e-7002eb214d1e
4511,21,113742.88,,113742.88,,,,,2023-11-05T00:00:00.000Z,0,ea92d966055a67623fdf7e6568a8dd02c4815514,2023-11-06T00:44:28.167Z,1905a435-93db-44ac-88e1-7a725527e6a8
4512,10705,71054674.42,,71054674.42,,,,,2023-11-05T00:00:00.000Z,25950695,1b615c0a02e5ee8b69440ff04f9ce5e6297db0c6,2023-11-06T00:44:28.167Z,ad530358-73ea-4ceb-96b5-9012e7b1b862
4513,82,525304.98,,525304.98,,,,,2023-11-05T00:00:00.000Z,0,bc7c6898e13dd45153111489f66947e0db00c287,2023-11-06T00:44:28.167Z,bfad04cf-d580-45aa-84fd-d7d1457feaec
4514,14682,98763683.32,,98763683.32,,,,,2023-11-05T00:00:00.000Z,0,3a1ae1987cf9fc08baaeebde253f2fb9bc5078d8,2023-11-06T00:44:28.167Z,6c0a6ade-f8e7-4e0b-a982-b3fe9d24f524
4515,10728,74327593.16,,74327593.16,,,,,2023-11-05T00:00:00.000Z,1596858.23,5487c19dd8ee2f5b95467f0700be5becf0955e05,2023-11-06T00:44:28.167Z,187653a9-9f98-4a7b-bc51-93a4e6a21636
4516,1041,6029995.65,,6029995.65,,,,,2023-11-05T00:00:00.000Z,254706.27,9d0bb2d459c6b58432b165c947560a548fb31a49,2023-11-06T00:44:28.167Z,2ef1b3a1-c334-4f9d-b2b2-e4df706f9598
4517,4112,27688204.55,,27688204.55,,,,,2023-11-05T00:00:00.000Z,1923176.88,f4cdac85b0879d98c5863d18b3503c8741291533,2023-11-06T00:44:28.167Z,c09d5081-e269-40a4-96bd-83117029d10a
4518,5290,32629830.19,,32629830.19,,,,,2023-11-05T00:00:00.000Z,2478806.22,c5ae6da5e77331902e9301107fdef9dc0fc944ba,2023-11-06T00:44:28.167Z,43a2c60a-34a1-4434-9c0f-759038de59c2
4519,165,2242253.35,2069844.91,172408.44,,,,,2023-11-05T00:00:00.000Z,2818297,55e0e6093d1c6aa4e6a7e5b027bf44da615bfd17,2023-11-06T00:44:28.167Z,f292c6ea-9a58-4f02-9a77-7bcb2f9aceed
4520,8387,55599066.55,,55599066.55,,,,,2023-11-05T00:00:00.000Z,6274388.42,b96531113920bcbb35358de756eac1ebf0d26a80,2023-11-06T00:44:28.167Z,f09a1092-2fbb-46b2-9879-f3cfaa11782e
4521,2319,16013151.61,,16013151.61,,,,,2023-11-05T00:00:00.000Z,1092039.79,32ea188c07459707ae64320a6e65e79ec122a261,2023-11-06T00:44:28.167Z,86289938-5d11-43cc-862f-f7d7ad284fc9
4522,1076,5796823.74,,5796823.74,,,,,2023-11-05T00:00:00.000Z,879393.06,d6b3c6d255f87059a8412087bd0ce45b649e3aab,2023-11-06T00:44:28.167Z,08bc36bd-3a68-4df5-adb1-3c9fd53866e0
4523,4430,22798991.44,,22798991.44,,,,,2023-11-05T00:00:00.000Z,1445595.35,4c28fb11275500654bb2c7d42defd80412722b88,2023-11-06T00:44:28.167Z,5130c39d-c414-40b3-b625-2eac9746f8d7
4524,8855,42543476.64,,42543476.64,,,,,2023-11-05T00:00:00.000Z,143136,d0b8a41add84e25ad29a97e28410ad5fd5983c58,2023-11-06T00:44:28.167Z,96c75753-b515-406a-b5d8-1f4adda56ce4
4525,2282,15509648.71,,15509648.71,,,,,2023-11-05T00:00:00.000Z,6853405.18,2d076134d8c3bfa5f6bedf84ab5148400aeb8290,2023-11-06T00:44:28.167Z,f9d87026-c937-4e80-b04f-a5f0620b86a5
4526,1423,9254845.83,,9254845.83,,,,,2023-11-05T00:00:00.000Z,1692456.17,7aa872b68785f1baf538993bc1282f58d9e1531e,2023-11-06T00:44:28.167Z,96dd32fe-3470-41dd-94c7-6cd11a657881
4527,1327,9564691.72,,9564691.72,,,,,2023-11-05T00:00:00.000Z,126795.33,eece27e902ba100cbf93022764a5e543e984f3f4,2023-11-06T00:44:28.167Z,58a3b936-c535-4f46-b21a-05a9a5ec95bd
4528,7467,50582196.23,,50582196.23,,,,,2023-11-05T00:00:00.000Z,1670754.51,94026511e47f4155fe1289ded62a3324bea17657,2023-11-06T00:44:28.167Z,6dfa41b3-0915-420a-8843-32f1c4bd7fa1
4529,3078,16121599.78,,16121599.78,,,,,2023-11-05T00:00:00.000Z,950408.27,5744e64b163786bea71cb748cc6eba9d7938572e,2023-11-06T00:44:28.167Z,91aad64c-a2a5-4ba1-9afd-ab8bb0811eb8
4530,7526,46590044.95,,46590044.95,,,,,2023-11-05T00:00:00.000Z,2373031.2,491af11e283fe72afa0040aede67d24cae39d239,2023-11-06T00:44:28.167Z,8d890984-9bc9-407b-a688-3ef39f8ff035
4531,5297,35508272.28,,35508272.28,,,,,2023-11-05T00:00:00.000Z,14036474.31,e6ffd7a9d627bc29586d364f3a4f10a672f7a180,2023-11-06T00:44:28.167Z,cf48a864-c23a-41bf-9236-fadf77af00da
4532,255,1397590.06,,1397590.06,,,,,2023-11-05T00:00:00.000Z,3193285.2,567dd9c4452e3f45b4fbca11bb594c6bbd5fdcd1,2023-11-06T00:44:28.167Z,b3646ddc-66c0-427a-96ae-db2986b3a265
4533,364,1780202.19,,1780202.19,,,,,2023-11-05T00:00:00.000Z,0,64be05d2f13ed3527bac92ae739a0ccad6629d4b,2023-11-06T00:44:28.167Z,6ba92efb-cb03-4f67-acf0-9951228b2456
4534,1877,10288579.91,,10288579.91,,,,,2023-11-05T00:00:00.000Z,172410.01,3cfebe390d8c9b3814f188de50cf220cb50431f9,2023-11-06T00:44:28.167Z,f4d1f22c-068d-4a0f-a80e-ba2e9dff08e3
4535,719,3888680.76,,3888680.76,,,,,2023-11-05T00:00:00.000Z,333276.91,e85c9e8ce2d50dfb91a3da67178df705b52cf284,2023-11-06T00:44:28.167Z,6c04093d-56be-4758-818c-f442f233e0e2
